,PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
138802,2hJSr,r1b1r1k1/ppb2ppp/2p3n1/2B5/2N1q3/2P2QP1/PP3P1P/R3R1K1 b - - 1 19,e4f3 e1e8 g6f8 e8f8,846,80,81,169,hangingPiece kingsideAttack mate mateIn2 middlegame short,https://lichess.org/j6i3OjT2/black#38,Russian_Game Russian_Game_Other_variations
138805,2hJbt,4r1rk/6p1/2q2pQp/7R/8/6PP/4p2K/4R3 b - - 2 53,c6f3 h5h6 g7h6 g6h6,965,75,97,3249,endgame mate mateIn2 sacrifice short,https://lichess.org/TCf5UWOh/black#106,
138816,2hKUT,5k2/4Qppp/1qB2n2/p2P4/1p6/2r2P2/6PP/4RK2 b - - 10 42,f8g8 e7e8 f6e8 e1e8,1087,81,92,561,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/mUCuFN1Z/black#84,
138819,2hKad,5r1k/ppp1r1qp/3pP3/8/1PP3nR/P3R2Q/6PP/6K1 w - - 9 29,h4g4 g7a1 e3e1 a1e1,1087,76,86,383,endgame mate mateIn2 short,https://lichess.org/SQ8IkJ3E#57,
138821,2hKd1,2r3k1/1p1Q1p1p/pq4pP/2r1p1P1/2n1P3/2P5/P1P5/K1BR3R b - - 1 27,c5c7 d7d8 c8d8 d1d8,950,76,95,194,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/20mn6EuC/black#54,
138849,2hMcy,6k1/1p3ppp/2q1p3/P1P1P3/1b6/7P/5PP1/3QR1K1 b - - 0 27,b4e1 d1d8 c6e8 d8e8,695,82,100,67,endgame mate mateIn2 short,https://lichess.org/W6KHLq6O/black#54,
138853,2hMs3,r4rk1/pbq1Qp1p/n2p2pB/2pP4/1p6/1P3NP1/P4PBP/bN2R1K1 b - - 2 17,f8e8 e7e8 a8e8 e1e8,1009,79,84,141,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/l08sTpYx/black#34,Benko_Gambit Benko_Gambit_Other_variations
138860,2hNV5,2rqkbnr/3b3p/p1npBpp1/1p4N1/3PP3/2N2Q2/PP3PPP/R1B1K2R b KQk - 0 12,c6d4 e6f7 e8e7 c3d5,1471,82,81,63,mate mateIn2 middlegame short,https://lichess.org/osb0u4DT/black#24,Sicilian_Defense Sicilian_Defense_Alapin_Variation
138864,2hNtG,8/3rn1R1/3pk3/4p3/p1p1P2R/2P4P/4q1PK/8 b - - 9 46,e2d3 h4h6 e7g6 h6g6,1093,76,89,99,endgame mate mateIn2 short,https://lichess.org/o0B0SErm/black#92,
138867,2hO0t,r5k1/1R4p1/N5p1/3Pb3/4p3/1P2B2P/5PP1/6K1 w - - 3 36,a6c5 a8a1 e3c1 a1c1,600,94,86,331,endgame mate mateIn2 short,https://lichess.org/Brag0ArC#71,
138868,2hO6b,r1b2qnr/pp1kb1Np/8/2p5/4p3/1P2P1P1/PBPP2BP/R2QK1NR w KQ - 2 14,g3g4 e7h4 e1e2 f8f2,989,79,94,339,mate mateIn2 opening short,https://lichess.org/7G2Scyqc#27,Vant_Kruijs_Opening Vant_Kruijs_Opening_Other_variations
138869,2hO7b,8/1p3p1k/4r1p1/5q1p/Q7/5PB1/P4P1P/6RK w - - 6 29,a4d4 f5f3 g1g2 e6e1,1662,352,82,1,endgame master mate mateIn2 short,https://lichess.org/cAWujhl8#57,
138880,2hOjT,r4rk1/pp3p2/4p1Np/3p4/6R1/P2Q3P/2P2PPK/b3q3 b - - 2 24,f7g6 d3g6 a1g7 g6g7,1151,75,70,110,endgame mate mateIn2 short,https://lichess.org/L2fovaLo/black#48,
138885,2hP21,2Q5/pp5k/4pr2/3p1pPq/3P4/P3P1b1/1P1B4/2R3K1 w - - 0 30,g5f6 h5h2 g1f1 h2f2,1029,77,89,309,endgame fork mate mateIn2 short,https://lichess.org/LJS4bIvd#59,
138889,2hPTr,2kr1b1r/pp1b2pp/2n5/3QB2q/2B5/5NP1/PP5P/2KR3R b - - 0 19,d7g4 d5c6 b7c6 c4a6,2159,79,95,4709,mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/cBseQJAg/black#38,Alekhine_Defense Alekhine_Defense_Four_Pawns_Attack
138890,2hPU4,5rk1/5Bpp/p2R4/8/1r6/1Q5P/5PPK/4q3 b - - 0 23,f8f7 d6d8 e1e8 d8e8,914,93,75,40,endgame mate mateIn2 pin short,https://lichess.org/dXBW24PL/black#46,
138891,2hPUp,1k3r2/ppp3p1/4p3/1P1pP2p/P2P1r1P/3q4/1Q4RN/2RK1N2 w - - 1 34,b2d2 f4f1 h2f1 f8f1,1579,74,90,839,mate mateIn2 middlegame short,https://lichess.org/TON0VQmw#67,
138897,2hPmn,8/4rp2/R7/1B5p/P4P2/6k1/8/7K w - - 0 45,f4f5 e7e1 b5f1 e1f1,584,95,83,566,endgame mate mateIn2 short,https://lichess.org/iwFCjbv5#89,
138901,2hQ5g,q2r2k1/pbQ4p/4pp2/6p1/3n1N2/1P6/P4PPP/2R2RK1 w - - 2 30,f4h5 d4e2 g1h1 b7g2,1662,74,97,396,fork mate mateIn2 middlegame short,https://lichess.org/NQE1OaO6#59,
138915,2hR6o,6k1/p1p2pp1/1p1r2q1/1P6/2P3rp/PR1P1QP1/5P2/5K1R b - - 3 27,h4g3 f3a8 d6d8 a8d8,1084,75,95,3168,endgame mate mateIn2 short,https://lichess.org/l0kaf42C/black#54,
138922,2hRQK,3rkb1r/pQp2ppp/8/4p1q1/2BP2b1/3P4/PP3nPP/RNB2R1K w k - 0 13,f1f2 g5c1 f2f1 c1f1,1052,133,90,37,hangingPiece kingsideAttack mate mateIn2 middlegame short,https://lichess.org/FjtsG053#25,Italian_Game Italian_Game_Two_Knights_Defense
138936,2hSYS,rn2r1k1/ppp2pp1/7p/2qPP3/6Q1/1Pb2N2/P1PB1PPR/2KR4 w - - 0 17,d2h6 c5a3 c1b1 a3b2,1142,93,65,22,mate mateIn2 middlegame queensideAttack short,https://lichess.org/hz5HgtuW#33,Scandinavian_Defense Scandinavian_Defense_Other_variations
138942,2hSyA,8/ppp2R2/2nk1N2/3p4/3P3p/2P2NbP/PP2r1P1/6K1 b - - 13 32,e2b2 f6e8 d6e6 f3g5,1946,96,92,71,endgame mate mateIn2 short,https://lichess.org/wHr0xCyA/black#64,
138963,2hU8p,r3kbnr/p4ppp/1q2p3/2pp1bB1/8/2PP1N1P/PP3PP1/RN1QK2R b KQkq - 0 10,b6b2 d1a4 b2b5 a4b5,760,83,74,216,mate mateIn2 middlegame short,https://lichess.org/bXXpGyIY/black#20,Caro-Kann_Defense Caro-Kann_Defense_Hillbilly_Attack
138975,2hVWB,1r4k1/RQ1n1ppp/3qp3/8/8/2B4P/3nBPP1/6K1 w - - 3 24,b7d7 b8b1 e2f1 b1f1,1291,73,98,7709,mate mateIn2 middlegame short,https://lichess.org/qfwjeAnB#47,
138986,2hWIS,rn1qkb1r/ppp3pp/6b1/4p1B1/3Pp1Q1/8/PPP2PPP/RN2K2R b KQkq - 0 9,d8d4 g4e6 f8e7 e6e7,1276,77,97,8699,mate mateIn2 opening short,https://lichess.org/YiQPd04t/black#18,Elephant_Gambit Elephant_Gambit_Other_variations
138988,2hWMh,r2q1rk1/6p1/p2pQ3/2pN4/p2bP3/2R5/PP4PP/7K b - - 3 28,g8h7 c3h3 d8h4 h3h4,1119,76,90,560,mate mateIn2 middlegame short,https://lichess.org/hZo65Z51/black#56,
138998,2hX0r,2kr1q1r/ppp2pp1/5n1p/7n/2NP1B2/3B1P2/PPQ2P1P/1KR4R b - - 0 17,h5f4 c4b6 c8b8 c2c7,1906,86,16,39,discoveredAttack mate mateIn2 middlegame pin queensideAttack short,https://lichess.org/TvJsghmh/black#34,French_Defense French_Defense_Knight_Variation
139005,2hXhE,2rq1rk1/1p4b1/p3B1Q1/3p4/1nb1pP2/2N5/PP4PP/R1B4K b - - 2 23,g8h8 g6h5 g7h6 h5h6,1051,76,89,96,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/sJCupuid/black#46,
139026,2hZZl,r1b1k2r/pp3ppp/8/2bnn3/2q5/1P3PP1/P3N2P/RNBQK2R w KQkq - 1 13,b3c4 e5f3 e1f1 c8h3,1862,80,83,282,mate mateIn2 opening short,https://lichess.org/6aOVrNio#25,Sicilian_Defense Sicilian_Defense_Alapin_Variation
139030,2hZhG,r2qk2r/pppb3p/2nb1p1n/4p1p1/2B5/4P1B1/PPPN1PPP/RN1QK2R b KQkq - 3 10,h6f5 d1h5 e8e7 h5f7,1082,75,94,1105,mate mateIn2 opening short,https://lichess.org/Ma0Q5Q8y/black#20,Queens_Pawn_Game Queens_Pawn_Game_Other_variations
139050,2hb68,1r4k1/7p/1PR1P1p1/8/3p1p1P/3P1Q2/2R2bPK/4q3 w - - 1 43,h2h3 e1h1 h3g4 h1h4,1289,75,98,5219,endgame mate mateIn2 short,https://lichess.org/NywFQnQw#85,
139061,2hblB,7k/pb4p1/1p2Q2p/3p3P/q5P1/P7/1PP2r2/1K1R3R w - - 2 29,h1f1 a4c2 b1a1 c2b2,1043,77,97,1956,endgame mate mateIn2 queensideAttack short,https://lichess.org/7xsfhU03#57,
139071,2hcQ0,r2q1rk1/ppp1npb1/3p3p/4p1P1/2P1N3/PP2P3/1BQP4/2K4R b - - 0 20,h6g5 e4f6 g7f6 c2h7,1660,78,93,7230,clearance kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/o11ToZWC/black#40,
139073,2hciq,4b3/1B3p2/p4k1R/1p3pp1/1P6/r3P1P1/P4PK1/8 b - - 5 41,f6e5 f2f4 g5f4 g3f4,1462,77,82,169,endgame mate mateIn2 short,https://lichess.org/AIjMR3EO/black#82,
139077,2hcug,r3k2r/pp3pbp/1q1p4/2p1nQP1/8/2NP3P/PPPB4/2KR3R w kq - 1 19,c3d5 e5d3 c1b1 b6b2,982,81,90,130,mate mateIn2 middlegame queensideAttack short,https://lichess.org/XpVPv1zr#37,Sicilian_Defense Sicilian_Defense_Grand_Prix_Attack
139087,2hdKz,r1bqr1k1/p3bppp/2p5/4B3/4Q1n1/2NB4/PPP3PP/R4RK1 b - - 4 14,g4e5 e4h7 g8f8 h7h8,1198,130,70,31,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/dVwuJvrE/black#28,Sicilian_Defense Sicilian_Defense_Classical_Variation
139088,2hdRS,r1bq1b1r/1p2p1pp/p1np4/6kQ/4PN2/8/PP3PPP/R4RK1 b - - 1 13,g5f6 f4d5 f6e6 h5f5,1458,75,98,5648,mate mateIn2 middlegame short,https://lichess.org/KGJAp3n9/black#26,Sicilian_Defense Sicilian_Defense_Smith-Morra_Gambit_Accepted
139126,2hg1I,r4rk1/pp3p1p/6p1/q7/3QP3/2NR1PPb/PP3R1P/6K1 w - - 2 26,c3d5 a5e1 f2f1 e1f1,606,81,100,302,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/0Bn4vCq0#51,
139127,2hgNN,rnb2rk1/pp3ppp/1q2p3/8/2P3n1/P1N2N2/1P1B2PP/R2Q1BKR w - - 3 12,f3d4 b6d4 d2e3 d4e3,1206,78,75,108,hangingPiece kingsideAttack mate mateIn2 opening short,https://lichess.org/fyMrfwyo#23,Queens_Gambit_Declined Queens_Gambit_Declined_Marshall_Defense
139137,2hgtp,1r1r2k1/2p2ppp/8/p1Q5/2K1P3/NP1P2P1/P1Pq4/5R1R w - - 0 25,f1d1 b8b4 c5b4 d2b4,1523,73,97,11975,mate mateIn2 middlegame short,https://lichess.org/uzrHzGQD#49,
139141,2hhMT,6k1/p6p/5p1Q/6p1/2p1P3/2P2P2/r2q2PP/3R3K w - - 4 40,d1d2 a2a1 d2d1 a1d1,1060,83,91,123,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/DWKXfZW0#79,
139142,2hhZ8,4r1k1/pbp2ppp/1pp5/4R3/8/2P2B2/P1PR1PPP/6K1 b - - 0 18,e8e5 d2d8 e5e8 d8e8,600,85,68,117,backRankMate endgame mate mateIn2 short,https://lichess.org/MfJf0tRY/black#36,Scotch_Game Scotch_Game_Other_variations
139158,2hizS,8/Q3P3/4r1pk/1P1n1b2/P7/8/5PPP/5K2 w - - 1 37,a7a8 f5d3 f1g1 e6e1,1051,96,47,20,backRankMate endgame mate mateIn2 short,https://lichess.org/NHk16khT#73,
139179,2hkWW,r1b1k1nr/2p2ppp/p1N2q2/1pbp3Q/4P3/1B6/PPP2PPP/RNB1K2R w KQkq - 1 10,h5d5 f6f2 e1d1 c8g4,1120,75,96,3557,attackingF2F7 mate mateIn2 middlegame short,https://lichess.org/pUuj5EN2#19,Ruy_Lopez Ruy_Lopez_Morphy_Defense
139180,2hkoC,4r2k/4R1pp/2p2p2/7P/3P4/6Q1/P1q2PPK/8 b - - 0 30,e8e7 g3b8 e7e8 b8e8,846,98,92,468,backRankMate endgame mate mateIn2 short,https://lichess.org/0Kdt6ciu/black#60,
139199,2hmP7,8/2p1k1p1/p7/1p2PP2/1P1K2r1/P1P5/8/5R1B w - - 9 49,d4c5 g4c4 c5d5 c7c6,1151,89,38,28,endgame mate mateIn2 short,https://lichess.org/o4ZyowGl#97,
139207,2hmwB,r6k/4Npp1/7p/3pQ3/4p3/5qP1/5P1P/6K1 b - - 6 33,a8a2 e5b8 h8h7 b8g8,1370,74,96,4291,endgame mate mateIn2 short,https://lichess.org/EtV83lN8/black#66,
139208,2hmx8,8/4pk1p/R4bp1/3p4/P7/r3K3/4NPPP/6R1 w - - 7 29,e3f4 e7e5 f4g4 h7h5,1136,291,25,1,endgame mate mateIn2 short,https://lichess.org/SUU92gG9#57,
139220,2hndi,rr4kQ/6q1/2p1ppp1/8/p5P1/P4P2/1P5R/1K5R b - - 1 35,g7h8 h2h8 g8f7 h1h7,1119,79,87,223,endgame mate mateIn2 short,https://lichess.org/rRspzGn2/black#70,
139231,2holZ,r6r/pp1nq1pp/2p4k/4PP1P/2BPp1p1/P5P1/1PPB4/R3K2R b KQ - 0 18,g7g5 h5g6 h6g7 d2h6,2180,98,84,54,discoveredAttack doubleCheck enPassant mate mateIn2 middlegame short,https://lichess.org/Irx4fpAI/black#36,Caro-Kann_Defense Caro-Kann_Defense_Advance_Variation
139233,2hoo3,8/p7/5q2/2p2pk1/2P1p3/1P2PpP1/P4P1P/3Q2K1 w - - 0 45,d1d5 f6a1 d5d1 a1d1,650,106,77,200,endgame mate mateIn2 queenEndgame short,https://lichess.org/jjy7lfIT#89,
139241,2hpIR,2k5/ppp3pp/5p2/3N1P2/4Pn1P/7r/PP6/2KR4 b - - 4 26,h3h4 d5e7 c8b8 d1d8,763,76,98,2156,backRankMate endgame mate mateIn2 short,https://lichess.org/y2zE37sY/black#52,
139245,2hprv,6k1/1pq3pp/2b1p3/R2pN3/3P4/4P3/6PP/5QK1 b - - 0 28,c7a5 f1f7 g8h8 f7f8,1032,79,89,528,endgame mate mateIn2 short,https://lichess.org/Mj94eYEv/black#56,
139246,2hpsj,6k1/R1r2pp1/2P3q1/1p1p3p/3Q4/4P3/5PPP/6K1 w - - 1 28,a7c7 g6b1 d4d1 b1d1,747,77,69,120,backRankMate endgame mate mateIn2 short,https://lichess.org/CJPFMCCt#55,
139247,2hpwo,8/5pbk/4p2p/p6P/4N3/1P1QqP2/2K3P1/8 b - - 2 37,e3b6 e4f6 h7h8 d3h7,1163,78,91,211,doubleCheck endgame mate mateIn2 short,https://lichess.org/Gj8jNPYH/black#74,
139256,2hr9E,8/4k3/R3p3/3p4/3Pn3/2P1n1P1/PP3r1P/R5K1 w - - 1 33,a1e1 f2g2 g1h1 e4f2,1206,75,97,6183,endgame mate mateIn2 short,https://lichess.org/n6vbEPjy#65,
139257,2hrU8,3b3r/3R3p/k1p2p1P/1p1p1P2/pB1P4/2P5/5K2/8 b - - 1 47,a6b6 b4c5 b6a5 d7a7,1085,77,86,476,endgame mate mateIn2 short,https://lichess.org/MolsmYWo/black#94,
139269,2hsNC,r1Q3k1/p4ppp/B1Rn4/Q2p4/4r3/7q/5P2/2R3K1 b - - 0 40,d6c8 a5d8 e4e8 d8e8,1680,75,94,595,mate mateIn2 middlegame short,https://lichess.org/MaWDrg22/black#80,
139300,2humR,r1bq1rk1/4b1p1/pnp1p1P1/1p2p2Q/3P1B1P/3B4/PPP2P2/2KRR3 b - - 0 18,f8f4 h5h7 g8f8 h7h8,910,78,86,344,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/3Mf0tZj6/black#36,Caro-Kann_Defense Caro-Kann_Defense_Main_Line
139316,2hvtG,3r2k1/2q2p1p/p2b2p1/1p3p2/3B4/2P1Q2P/PP3PP1/4R1K1 b - - 1 24,d6f4 e3e8 d8e8 e1e8,694,99,71,105,endgame kingsideAttack mate mateIn2 sacrifice short,https://lichess.org/HKZ45XCp/black#48,
139322,2hwWV,2rr2k1/4qppp/p7/1p1p4/4n3/1P1QPP2/PRB3PP/5RK1 b - - 0 21,e4c5 d3h7 g8f8 h7h8,951,83,81,148,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/pc30vRDB/black#42,
139324,2hwc4,2b4k/p5p1/2p4p/2R5/1P2Pqn1/1Q1p4/P4PP1/3R2K1 w - - 0 28,b3b2 f4h2 g1f1 h2h1,1259,75,92,1107,endgame mate mateIn2 short,https://lichess.org/VOU6Gw0l#55,
139333,2hxMV,r1b4r/pp4Q1/2pkp3/3p2P1/5q2/2P2N1p/PP2PP1P/R4RK1 w - - 1 23,g7h8 f4g4 g1h1 g4g2,981,76,96,721,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/MLi1H4qY#45,
139349,2hyNw,2kr2nr/p1pnqppp/1bQ1b3/8/8/P2B4/1P1B1PPP/RN2R1K1 b - - 0 16,e7f6 d3a6 c8b8 c6b7,1319,77,95,6667,mate mateIn2 opening queensideAttack short,https://lichess.org/jra4W5oo/black#32,Ponziani_Opening Ponziani_Opening_Other_variations
139374,2hze2,r1bq3r/pp1npkbp/3pN1p1/8/4P1n1/2N1B3/PPPQ1PPP/R3K2R b KQ - 1 10,f7e6 d2d5 e6f6 e3g5,1550,76,94,4938,mate mateIn2 middlegame short,https://lichess.org/WSZWfdqX/black#20,Sicilian_Defense Sicilian_Defense_Dragon_Variation
139382,2i03w,6k1/5p1p/4p1p1/1R2B3/p1r2P2/P4r2/3K4/8 b - - 7 36,f3f4 b5b8 c4c8 b8c8,691,94,90,1013,endgame mate mateIn2 short,https://lichess.org/xvQOczsL/black#72,
139420,2i2Iu,4r1k1/p2R1p1p/1p4pP/2p5/8/2P5/8/7K b - - 1 30,e8e3 d7d8 e3e8 d8e8,600,107,67,41,endgame mate mateIn2 rookEndgame short,https://lichess.org/OYCIV6Nw/black#60,
139439,2i3Yg,3rk2r/1Qp2ppp/p1N1b3/2b5/8/5q2/PPn1B1PP/R1B2K1R w k - 0 17,e2f3 e6c4 f3e2 d8d1,1511,73,96,12849,mate mateIn2 middlegame pin short,https://lichess.org/ZQnWWRBC#33,Scandinavian_Defense Scandinavian_Defense_Modern_Variation
139440,2i3aa,6k1/5pp1/pR2p2p/3r4/P2p4/5RP1/P1r1qPP1/1Q4K1 b - - 1 26,c2d2 b6b8 d5d8 b8d8,600,100,81,210,endgame mate mateIn2 short,https://lichess.org/k5YRZTj9/black#52,
139449,2i4il,1q3k1r/R3n1p1/3pQ2p/1B3p2/4p3/2P1P3/1P1r2PP/5RK1 b - - 2 26,b8a7 f1f5 e7f5 e6e8,1797,76,96,7291,mate mateIn2 middlegame sacrifice short,https://lichess.org/FUM2yer9/black#52,
139465,2i5hB,r1b3k1/4Bp2/p3p1p1/1p1pP1Q1/3Pn3/7P/P1q2PPN/R2R2K1 w - - 5 23,g5h6 c2f2 g1h1 e4g3,937,76,98,1737,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/HfS01Gme#45,
139484,2i6jm,8/P6p/4kpp1/4p3/2p1KbP1/2P4r/1PN1R3/8 w - - 5 49,a7a8q f6f5 g4f5 g6f5,1298,91,-71,85,endgame mate mateIn2 short,https://lichess.org/eHrHK7nR#97,
139487,2i6rT,rnbq2r1/ppppbk1p/7B/8/8/8/P2N1PPP/R2QR1K1 b - - 1 13,e7f6 d1h5 g8g6 h5d5,1716,76,96,7764,mate mateIn2 opening short,https://lichess.org/Xs9C5iI1/black#26,Danish_Gambit_Accepted Danish_Gambit_Accepted_Classical_Defense
139495,2i7bm,3r2k1/p4ppp/1p2n3/4P3/3n1P1N/6P1/PPP3BP/2K4R w - - 2 22,h1d1 d4e2 c1b1 d8d1,947,77,89,352,backRankMate deflection discoveredAttack endgame mate mateIn2 short,https://lichess.org/zw9PRdL2#43,
139496,2i7dg,5rk1/1B1N1pbp/p3p1p1/8/1P1q4/P4Q2/6PP/7K w - - 4 32,d7f8 d4a1 f3d1 a1d1,1402,76,94,2810,backRankMate endgame mate mateIn2 short,https://lichess.org/Ed90Xjon#63,
139505,2i89U,3r2k1/pp3p1R/4p1p1/4B3/2rn4/P2R4/5PPP/6K1 b - - 0 31,g8h7 d3h3 h7g8 h3h8,958,88,90,348,endgame mate mateIn2 short,https://lichess.org/adEHFeai/black#62,
139507,2i8GZ,3Q4/pp4bk/2r1b3/4p1Bp/n1q1P2P/P1N2P2/1PPR4/1K5R w - - 4 33,c3a4 c4a2 b1c1 a2a1,1320,75,84,229,mate mateIn2 middlegame queensideAttack short,https://lichess.org/zCi88LqR#65,
139519,2i8yg,1k1r3r/p1p2R2/2p1q2p/Q7/4P1P1/N7/P2p2P1/5RK1 b - - 1 30,d2d1q a5c7 b8a8 c7a7,1396,75,82,333,mate mateIn2 middlegame queensideAttack short,https://lichess.org/6oKMBiFV/black#60,
139531,2i9rB,2r1q1rk/3nbppQ/bp2p3/2ppN3/5P2/PP1PPR2/1B2B1PP/2R3K1 b - - 0 25,h8h7 f3h3 e7h4 h3h4,1044,216,43,14,mate mateIn2 middlegame short,https://lichess.org/5HVpU5b3/black#50,
139540,2iAKw,2r3k1/1R4p1/p2B3p/P2pP1n1/3P4/2r1PR2/6PP/6K1 w - - 1 35,f3g3 c3c1 g1f2 c8c2,1721,75,94,436,endgame mate mateIn2 short,https://lichess.org/ULv6qigD#69,
139542,2iAN0,r2nr2k/1p5p/p1p5/3P1R2/1PP1p1P1/P1q1PQ2/3N2P1/4R1K1 b - - 2 27,c3d2 f5f8 h8g7 f3f6,1416,74,96,11703,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/2eAlCcYr/black#54,
139549,2iAi8,R1kr1r2/6pp/2p1b3/2P5/3bNpP1/3p3P/5PKn/1R6 b - - 3 31,c8d7 b1b7 d7e8 e4d6,1280,74,100,273,mate mateIn2 middlegame short,https://lichess.org/Wz4zNWss/black#62,
139561,2iC4l,r5r1/1p1k1ppp/2pq4/p2p2QP/2nP2P1/2N5/PPP2P2/2KRR3 w - - 2 20,b2b3 d6a3 c1b1 a3b2,1255,76,79,98,mate mateIn2 middlegame queensideAttack short,https://lichess.org/kQV0o608#39,
139582,2iDbB,8/1pk3p1/2p1r3/p3r1pp/B2R4/8/P4PPP/2R3K1 w - - 0 32,a4b3 e5e1 c1e1 e6e1,1094,180,67,7,backRankMate endgame mate mateIn2 short,https://lichess.org/zGogHOXS#63,
139583,2iDlt,8/1p2kp2/2P1p1p1/PP2N3/2R2PP1/4K2r/8/b7 w - - 1 41,e3e4 f7f5 g4f5 g6f5,1246,75,94,141,endgame mate mateIn2 short,https://lichess.org/fyTZUWTG#81,
139597,2iEwR,5rk1/pp3ppp/5q2/4n3/6B1/2Q5/Pr3PPP/3RR1K1 w - - 0 22,c3e5 f6f2 g1h1 f2g2,960,76,99,832,mate mateIn2 middlegame short,https://lichess.org/L1EuOSp7#43,
139616,2iGE6,2q1rk2/Q5R1/4b2p/1p1nBpp1/1PpP4/3BPP2/6PP/6K1 b - - 5 30,c4d3 g7g8 e6g8 a7g7,1853,77,92,2057,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/njYcUmNG/black#60,
139636,2iHf0,b3rk2/p3r1pp/2PK4/1p6/1P1N4/2R2PP1/P5P1/2R5 w - - 1 31,c1c2 e8d8 d6c5 e7e5,1170,75,90,906,endgame mate mateIn2 short,https://lichess.org/y70NefOK#61,
139645,2iIKd,6k1/5p2/p1p4p/6pP/4P3/PP1r4/2r2PR1/6RK w - - 0 32,f2f4 d3h3 g2h2 c2h2,766,76,100,139,endgame mate mateIn2 rookEndgame short,https://lichess.org/LQ2Pt9yn#63,
139649,2iIqt,4r1k1/p1p2p1p/1b1p2pQ/5q2/8/8/PP3PPP/R1B2RK1 w - - 1 21,h6g5 f5f2 g1h1 f2f1,1672,74,91,1088,deflection kingsideAttack mate mateIn2 middlegame short,https://lichess.org/8HLSsfTm#41,
139669,2iJr4,r1bqk1nr/3pp2p/p1p2b2/2Q3p1/2B2B2/8/PPP2PPP/RN2K2R b KQkq - 1 11,g5f4 c5h5 e8f8 h5f7,1320,74,100,629,mate mateIn2 middlegame short,https://lichess.org/3M0pslMf/black#22,Sicilian_Defense Sicilian_Defense_Old_Sicilian
139675,2iKID,r4r1k/p5pR/4B3/q2pN3/b1pP4/2P1PPn1/P2Q4/R3K3 b Q - 0 25,h8h7 d2h2 g3h5 h2h5,1225,75,93,178,fork mate mateIn2 middlegame short,https://lichess.org/TaqOHrR5/black#50,
139681,2iL6w,1r5r/2kq1b2/p1pb1Q2/8/7N/2N5/PPPB1P2/4R1RK w - - 1 27,d2f4 d7h3 f4h2 h3h2,1440,76,97,7888,mate mateIn2 middlegame short,https://lichess.org/hprElhLM#53,
139713,2iOIZ,Q3r2k/p4Rpp/1p6/8/3q2P1/8/P5PP/5R1K b - - 0 30,e8a8 f7f8 a8f8 f1f8,601,81,73,131,backRankMate endgame mate mateIn2 queenRookEndgame short,https://lichess.org/yeeMlv5c/black#60,
139718,2iOjV,5rk1/5ppn/2p4p/Q2bP3/2P2B1q/5N2/Pr3PPP/R2R2K1 w - - 1 22,c4d5 h4f2 g1h1 f2g2,975,75,100,1407,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/uSJR6rro#43,
139734,2iPk0,3r2k1/3r2p1/p6p/P6Q/4b3/R5P1/5P1P/R2q2K1 w - - 4 32,a1d1 d7d1 h5d1 d8d1,593,105,85,267,endgame mate mateIn2 short,https://lichess.org/fXNK6Ydz#63,
139754,2iRJs,2r1kQ2/1b2p3/pn6/q3N2P/1p1Pp3/8/PPP5/1K1R2R1 b - - 0 28,e8f8 d1f1 f8e8 g1g8,1621,75,94,2962,master mate mateIn2 middlegame short,https://lichess.org/LzWQ4y48/black#56,
139770,2iSYA,7k/5p1p/1ppqr3/8/2P3Q1/1P6/P4nPP/5R1K w - - 1 39,f1f2 e6e1 f2f1 e1f1,1538,96,88,27,endgame mate mateIn2 short,https://lichess.org/a1ieBHfg#77,
139774,2iSu0,8/5ppk/8/P2Q3p/3P4/3q3P/2r2PP1/2n1R2K b - - 0 30,c2f2 d5h5 h7g8 e1e8,1224,77,92,794,endgame mate mateIn2 short,https://lichess.org/UlPVXLHJ/black#60,
139785,2iTkN,6k1/Q5p1/1pp1pr2/8/2b2q2/7R/P5PP/4R1K1 w - - 1 26,a7b6 f4f1 e1f1 f6f1,1575,76,85,82,endgame mate mateIn2 sacrifice short,https://lichess.org/MSdvx1EL#51,
139793,2iUcv,8/5pk1/4b1pp/4bN2/2p1PQPP/5P2/1qB3K1/8 b - - 4 44,g7h7 f4h6 h7g8 f5e7,1486,75,83,94,endgame mate mateIn2 short,https://lichess.org/7M8BzNw2/black#88,
139807,2iVOL,8/R2Q1pk1/2p1pprp/8/p7/5PPK/2P1q2P/8 b - - 2 33,g7h7 d7f7 g6g7 f7g7,857,89,67,65,endgame mate mateIn2 short,https://lichess.org/cETPrMi8/black#66,
